keywords,노출수,클릭수,ratio,period
060번호서비스,4,0,0,2021-07-01
060번호서비스,4,0,0,2021-08-01
060번호서비스,3,1,0,2021-09-01
060번호서비스,2,0,0,2021-11-01
060번호서비스,1,0,0,2021-12-01
060번호서비스,6,0,0,2022-01-01
060번호서비스,4,0,0,2022-02-01
060번호서비스,4,0,0,2022-03-01
060번호서비스,5,0,0,2022-04-01
060번호서비스,5,0,0,2022-05-01
060번호서비스,4,0,0,2022-06-01
060번호서비스,2,0,0,2022-08-01
060번호서비스,5,0,0,2022-10-01
060번호서비스,5,0,0,2022-11-01
060번호서비스,1,0,0,2022-12-01
060써비스,2,0,0,2021-04-01
060써비스,1,0,0,2021-06-01
060써비스,1,0,0,2021-08-01
060써비스,1,0,0,2021-12-01
060써비스,2,0,0,2022-03-01
060전화번호,14,0,0,2021-02-01
060전화번호,16,0,0,2021-03-01
060전화번호,4,0,0,2021-04-01
060전화번호,12,0,0,2021-05-01
060전화번호,8,0,0,2021-06-01
060전화번호,2,0,0,2021-07-01
060전화번호,1,0,0,2021-09-01
060전화번호,1,0,0,2021-10-01
060전화번호,3,0,0,2021-11-01
060전화번호,6,0,0,2022-02-01
060전화번호,2,0,0,2022-03-01
060전화번호,2,0,0,2022-08-01
060전화번호,3,0,0,2022-10-01
060전화번호,4,0,0,2022-11-01
060전화번호,1,0,0,2022-12-01
060전화사업,1,0,0,2021-04-01
060전화사업,1,0,0,2021-05-01
060전화사업,2,1,0,2021-06-01
060전화사업,1,0,0,2021-08-01
060전화사업,5,0,0,2021-10-01
060전화사업,4,1,0,2021-11-01
060전화사업,2,0,0,2021-12-01
060전화사업,1,0,0,2022-03-01
060전화사업,1,0,0,2022-04-01
070번호,688,6,0,2021-02-01
070번호,1238,12,0,2021-03-01
070번호,903,3,0,2021-04-01
070번호,704,3,0,2021-05-01
070번호,667,4,0,2021-06-01
070번호,830,1,0,2021-07-01
070번호,998,12,0,2021-08-01
070번호,829,7,0,2021-09-01
070번호,1128,11,1,2021-10-01
070번호,1155,7,1,2021-11-01
070번호,1260,6,0,2021-12-01
070번호,1139,1,0,2022-01-01
070번호,1082,3,0,2022-02-01
070번호,1095,3,0,2022-03-01
070번호,1172,10,0,2022-04-01
070번호,1107,10,0,2022-05-01
070번호,832,7,0,2022-06-01
070번호,857,1,0,2022-07-01
070번호,880,5,0,2022-08-01
070번호,1002,7,1,2022-09-01
070번호,821,12,0,2022-10-01
070번호,1163,10,2,2022-11-01
070번호,911,14,0,2022-12-01
070전화번호,76,0,0,2021-02-01
070전화번호,198,2,0,2021-03-01
070전화번호,223,2,0,2021-04-01
070전화번호,167,0,0,2021-05-01
070전화번호,157,0,0,2021-06-01
070전화번호,111,1,0,2021-07-01
070전화번호,145,3,0,2021-08-01
070전화번호,107,2,0,2021-09-01
070전화번호,100,1,0,2021-10-01
070전화번호,109,0,0,2021-11-01
070전화번호,88,2,0,2021-12-01
070전화번호,120,3,0,2022-01-01
070전화번호,272,19,0,2022-02-01
070전화번호,522,21,0,2022-03-01
070전화번호,442,18,0,2022-04-01
070전화번호,843,25,0,2022-05-01
070전화번호,368,26,0,2022-06-01
070전화번호,871,76,0,2022-07-01
070전화번호,781,71,0,2022-08-01
070전화번호,936,55,1,2022-09-01
070전화번호,720,44,1,2022-10-01
070전화번호,473,44,0,2022-11-01
070전화번호,427,18,0,2022-12-01
070키폰,1,0,0,2021-02-01
070키폰,33,0,0,2021-03-01
070키폰,43,0,0,2021-04-01
070키폰,12,0,0,2021-05-01
070키폰,41,0,0,2021-06-01
070키폰,1,0,0,2021-07-01
070키폰,3,0,0,2021-08-01
070키폰,8,0,0,2021-09-01
070키폰,14,0,0,2021-11-01
070키폰,5,1,0,2021-12-01
070키폰,3,0,0,2022-01-01
070키폰,1,0,0,2022-02-01
070키폰,6,0,0,2022-03-01
070키폰,3,0,0,2022-04-01
070키폰,3,0,0,2022-05-01
070키폰,4,0,0,2022-07-01
070키폰,2,0,0,2022-08-01
070키폰,2,0,0,2022-09-01
070키폰,3,0,0,2022-10-01
070키폰,4,0,0,2022-12-01
080LG,3,0,0,2021-04-01
080LG,1,0,0,2021-05-01
080LG,4,0,0,2021-06-01
080LG,3,0,0,2021-07-01
080LG,2,0,0,2021-08-01
080LG,1,0,0,2021-09-01
080LG,1,0,0,2022-08-01
080LG,2,0,0,2022-10-01
080LG,1,0,0,2022-12-01
080lg,1,0,0,2021-10-01
080lg,1,0,0,2021-11-01
080lg,2,0,0,2021-12-01
080가입,11,1,0,2021-03-01
080가입,7,0,0,2021-04-01
080가입,5,0,0,2021-05-01
080가입,2,0,0,2021-06-01
080가입,8,0,0,2021-07-01
080가입,11,0,0,2021-08-01
080가입,5,0,0,2021-09-01
080가입,4,0,0,2021-10-01
080가입,2,0,0,2021-11-01
080가입,13,1,0,2021-12-01
080가입,1,0,0,2022-01-01
080가입,5,0,0,2022-02-01
080가입,1,0,0,2022-03-01
080가입,2,0,0,2022-04-01
080가입,2,0,0,2022-05-01
080가입,6,0,0,2022-06-01
080가입,3,0,0,2022-08-01
080가입,1,0,0,2022-09-01
080가입,1,0,0,2022-10-01
080가입,2,0,0,2022-11-01
080가입,2,0,0,2022-12-01
080방문,8,0,0,2021-07-01
080방문,9,0,0,2021-08-01
080방문,1,0,0,2021-09-01
080방문,3,0,0,2021-11-01
080방문,3,0,0,2021-12-01
080방문,3,0,0,2022-01-01
080방문,2,0,0,2022-02-01
080방문,1,0,0,2022-12-01
080방문출입,1,0,0,2021-08-01
080방문출입,1,0,0,2021-12-01
080방문출입관리,7,1,0,2021-07-01
080방문출입관리,2,0,0,2021-08-01
080방문출입관리,1,0,0,2021-10-01
080방문출입관리,7,0,0,2021-11-01
080방문출입관리서비스,1,0,0,2021-07-01
080방문출입관리서비스,1,0,0,2021-08-01
080방문콜,26,0,0,2021-12-01
080방문콜,10,0,0,2022-01-01
080방문콜,1,0,0,2022-02-01
080방문콜,6,0,0,2022-03-01
080방문콜,3,0,0,2022-04-01
080방문콜,4,0,0,2022-05-01
080방문콜,2,0,0,2022-06-01
080전화,778,1,0,2021-02-01
080전화,992,2,0,2021-03-01
080전화,838,1,0,2021-04-01
080전화,520,0,0,2021-05-01
080전화,506,4,0,2021-06-01
080전화,686,5,0,2021-07-01
080전화,1430,2,0,2021-08-01
080전화,929,2,0,2021-09-01
080전화,1001,3,0,2021-10-01
080전화,1311,2,0,2021-11-01
080전화,1908,2,0,2021-12-01
080전화,1746,5,0,2022-01-01
080전화,2065,2,0,2022-02-01
080전화,858,2,0,2022-03-01
080전화,499,2,0,2022-04-01
080전화,424,9,0,2022-05-01
080전화,331,0,0,2022-06-01
080전화,338,7,0,2022-07-01
080전화,296,3,0,2022-08-01
080전화,295,3,0,2022-09-01
080전화,265,7,0,2022-10-01
080전화,345,2,0,2022-11-01
080전화,377,3,0,2022-12-01
100MB,574,4,0,2021-04-01
100MB,586,1,0,2021-05-01
100MB,367,1,0,2021-06-01
100MB,362,0,0,2021-07-01
100MB,308,0,0,2021-08-01
100MB,259,0,0,2021-09-01
100MB,298,1,0,2021-10-01
100MB,330,0,0,2021-11-01
100MB,329,0,0,2021-12-01
100MB,328,2,0,2022-01-01
100MB,479,0,0,2022-02-01
100MB,725,1,0,2022-03-01
100MB,396,0,0,2022-04-01
100MB,377,2,0,2022-05-01
100MB,498,0,0,2022-06-01
100MB,518,2,0,2022-07-01
100MB,552,2,0,2022-08-01
100MB,529,1,0,2022-09-01
100MB,536,0,0,2022-10-01
100MB,557,1,0,2022-11-01
100MB,499,1,0,2022-12-01
100MB인터넷,130,1,0,2021-01-01
100MB인터넷,135,1,0,2021-02-01
100MB인터넷,118,4,0,2021-03-01
100MB인터넷,155,2,0,2021-04-01
100MB인터넷,123,1,0,2021-05-01
100MB인터넷,102,1,0,2021-06-01
100MB인터넷,94,1,0,2021-07-01
100MB인터넷,105,2,0,2021-08-01
100MB인터넷,78,0,0,2021-09-01
100MB인터넷,60,0,0,2021-10-01
100MB인터넷,85,1,0,2021-11-01
100MB인터넷,99,2,0,2021-12-01
100MB인터넷,96,1,0,2022-01-01
100MB인터넷,127,2,0,2022-02-01
100MB인터넷,148,0,0,2022-03-01
100MB인터넷,95,1,0,2022-04-01
100MB인터넷,88,1,0,2022-05-01
100MB인터넷,109,0,0,2022-06-01
100MB인터넷,138,0,0,2022-07-01
100MB인터넷,110,2,0,2022-08-01
100MB인터넷,81,1,0,2022-09-01
100MB인터넷,87,2,0,2022-10-01
100MB인터넷,84,0,0,2022-11-01
100MB인터넷,79,1,0,2022-12-01
100M와이파이,5,0,0,2021-04-01
100M와이파이,19,0,0,2021-05-01
100M와이파이,5,0,0,2021-06-01
100M와이파이,8,0,0,2021-07-01
100M와이파이,12,0,0,2021-08-01
100M와이파이,7,0,0,2021-09-01
100M와이파이,9,1,0,2021-10-01
100M와이파이,8,0,0,2021-11-01
100M와이파이,11,0,0,2021-12-01
100M와이파이,7,0,0,2022-01-01
100M와이파이,14,0,0,2022-02-01
100M와이파이,4,0,0,2022-03-01
100M와이파이,12,0,0,2022-04-01
100M와이파이,12,0,0,2022-05-01
100M와이파이,10,0,0,2022-06-01
100M와이파이,8,0,0,2022-07-01
100M와이파이,8,0,0,2022-08-01
100M와이파이,7,0,0,2022-09-01
100M와이파이,9,0,0,2022-10-01
100M와이파이,6,0,0,2022-11-01
100M와이파이,18,0,0,2022-12-01
100M와이파이속도,1,0,0,2021-01-01
100M와이파이속도,2,0,0,2021-02-01
100M와이파이속도,4,0,0,2021-03-01
100M와이파이속도,6,0,0,2021-04-01
100M와이파이속도,7,0,0,2021-05-01
100M와이파이속도,5,0,0,2021-06-01
100M와이파이속도,5,0,0,2021-07-01
100M와이파이속도,4,0,0,2021-08-01
100M와이파이속도,4,0,0,2021-09-01
100M와이파이속도,4,0,0,2021-10-01
100M와이파이속도,5,0,0,2021-11-01
100M와이파이속도,1,0,0,2021-12-01
100M와이파이속도,3,0,0,2022-01-01
100M와이파이속도,1,0,0,2022-02-01
100M와이파이속도,4,0,0,2022-03-01
100M와이파이속도,5,0,0,2022-04-01
100M와이파이속도,1,0,0,2022-05-01
100M와이파이속도,3,0,0,2022-06-01
100M와이파이속도,2,0,0,2022-07-01
100M와이파이속도,3,0,0,2022-08-01
100M와이파이속도,2,0,0,2022-09-01
100M와이파이속도,2,0,0,2022-10-01
100M와이파이속도,3,0,0,2022-11-01
100M와이파이속도,2,0,0,2022-12-01
100M인터넷,144,3,0,2021-04-01
100M인터넷,133,1,0,2021-05-01
100M인터넷,63,0,0,2021-06-01
100M인터넷,74,0,0,2021-07-01
100M인터넷,92,0,0,2021-08-01
100M인터넷,60,1,0,2021-09-01
100M인터넷,51,0,0,2021-10-01
100M인터넷,52,0,0,2021-11-01
100M인터넷,52,0,0,2021-12-01
100M인터넷,87,0,0,2022-01-01
100M인터넷,95,1,0,2022-02-01
100M인터넷,121,1,0,2022-03-01
100M인터넷,100,0,0,2022-04-01
100M인터넷,77,1,0,2022-05-01
100M인터넷,78,1,0,2022-06-01
100M인터넷,115,1,0,2022-07-01
100M인터넷,87,0,0,2022-08-01
100M인터넷,93,1,0,2022-09-01
100M인터넷,93,1,0,2022-10-01
100M인터넷,59,0,0,2022-11-01
100M인터넷,55,0,0,2022-12-01
100U+와이파이,1,0,0,2021-02-01
100U+와이파이,1,0,0,2021-03-01
100U+와이파이,1,0,0,2021-04-01
100U+와이파이,1,1,0,2021-06-01
100U+와이파이,3,0,0,2021-07-01
100U+와이파이,5,0,0,2021-08-01
100U+와이파이,1,0,0,2021-10-01
100U+와이파이,1,0,0,2021-11-01
100U+와이파이,1,0,0,2022-02-01
100U+와이파이,4,0,0,2022-03-01
100U+와이파이,1,0,0,2022-04-01
100U+와이파이,1,0,0,2022-05-01
100U+와이파이,1,0,0,2022-08-01
100U+와이파이,1,0,0,2022-09-01
100U+와이파이,1,0,0,2022-10-01
100U+와이파이,1,0,0,2022-12-01
100U플러스와이파이,1,1,0,2021-02-01
100U플러스와이파이,6,0,0,2021-03-01
100메가,828,4,0,2021-04-01
100메가,1020,8,1,2021-05-01
100메가,1154,1,0,2021-06-01
100메가,890,4,1,2021-07-01
100메가,905,0,0,2021-08-01
100메가,807,4,0,2021-09-01
100메가,1070,3,0,2021-10-01
100메가,1067,4,0,2021-11-01
100메가,1013,4,0,2021-12-01
100메가,1218,5,0,2022-01-01
100메가,1468,6,0,2022-02-01
100메가,1414,7,0,2022-03-01
100메가,968,6,0,2022-04-01
100메가,789,5,0,2022-05-01
100메가,842,4,0,2022-06-01
100메가,698,2,0,2022-07-01
100메가,824,5,0,2022-08-01
100메가,860,3,0,2022-09-01
100메가,891,3,0,2022-10-01
100메가,913,1,0,2022-11-01
100메가,916,2,0,2022-12-01
100메가와이파이,21,0,0,2021-04-01
100메가와이파이,18,0,0,2021-05-01
100메가와이파이,14,0,0,2021-06-01
100메가와이파이,25,0,0,2021-07-01
100메가와이파이,15,0,0,2021-08-01
100메가와이파이,17,0,0,2021-09-01
100메가와이파이,27,0,0,2021-10-01
100메가와이파이,31,0,0,2021-11-01
100메가와이파이,32,0,0,2021-12-01
100메가와이파이,30,0,0,2022-01-01
100메가와이파이,30,0,0,2022-02-01
100메가와이파이,38,0,0,2022-03-01
100메가와이파이,18,0,0,2022-04-01
100메가와이파이,16,0,0,2022-05-01
100메가와이파이,88,4,0,2022-06-01
100메가와이파이,115,0,0,2022-07-01
100메가와이파이,122,2,0,2022-08-01
100메가와이파이,92,2,0,2022-09-01
100메가와이파이,61,0,0,2022-10-01
100메가와이파이,12,0,0,2022-11-01
100메가와이파이,35,1,0,2022-12-01
100메가인터넷,257,6,0,2021-04-01
100메가인터넷,242,2,0,2021-05-01
100메가인터넷,203,2,0,2021-06-01
100메가인터넷,172,2,0,2021-07-01
100메가인터넷,136,1,0,2021-08-01
100메가인터넷,108,0,0,2021-09-01
100메가인터넷,145,1,0,2021-10-01
100메가인터넷,146,0,0,2021-11-01
100메가인터넷,130,0,0,2021-12-01
100메가인터넷,135,2,0,2022-01-01
100메가인터넷,193,0,0,2022-02-01
100메가인터넷,195,1,0,2022-03-01
100메가인터넷,160,2,0,2022-04-01
100메가인터넷,125,0,0,2022-05-01
100메가인터넷,126,0,0,2022-06-01
100메가인터넷,134,0,0,2022-07-01
100메가인터넷,140,0,0,2022-08-01
100메가인터넷,89,0,0,2022-09-01
100메가인터넷,279,1,0,2022-10-01
100메가인터넷,311,1,0,2022-11-01
100메가인터넷,345,2,0,2022-12-01
10_cctv_1,863003,13615,584,2021-10-01
10_cctv_1,1837528,30452,1373,2021-11-01
10_cctv_1,1748269,27553,1725,2021-12-01
10_cctv_1,559019,8902,1118,2022-01-01
10_cctv_1,172124,2869,312,2022-02-01
10_cctv_1,106841,2304,295,2022-03-01
10_cctv_1,184654,3143,323,2022-04-01
10_cctv_1,73100,1416,116,2022-05-01
10_cctv_1,83110,1058,27,2022-06-01
10_cctv_1,389291,9514,489,2022-07-01
10_cctv_1,839875,18663,917,2022-08-01
10_cctv_1,1380972,38607,872,2022-09-01
10_cctv_1,301639,7496,236,2022-10-01
10_cctv_1,172158,5490,102,2022-11-01
10_cctv_1,74830,1774,35,2022-12-01
10_event_1,380,4,0,2021-10-01
10_event_1,92050,664,3,2021-11-01
10_event_1,2875,21,0,2021-12-01
10_event_1_1,96,2,0,2021-10-01
10_event_1_1,61841,606,6,2021-11-01
10_event_1_1,104787,1808,21,2021-12-01
10_event_1_1,1223,14,1,2022-01-01
10_event_2,82,0,0,2021-10-01
10_event_2,18247,268,1,2021-11-01
10_event_2_1,18,0,0,2021-10-01
10_event_2_1,35964,350,3,2021-11-01
10_event_2_1,8250,83,0,2021-12-01
10_event_3,364,2,0,2021-10-01
10_event_3,58528,569,7,2021-11-01
10_event_3,184798,2455,29,2021-12-01
10_event_3,438187,3257,21,2022-01-01
10_event_3,22585,240,0,2022-02-01
10_event_3,69,1,0,2022-04-01
10_event_3_1,86,3,0,2021-10-01
10_event_3_1,140393,881,7,2021-11-01
10_event_3_1,118263,776,12,2021-12-01
10_event_3_1,208321,2758,23,2022-01-01
10_event_3_1,47272,792,5,2022-02-01
10_event_3_1,25,0,0,2022-04-01
10_internet_lg_1,0,0,23,2021-10-01
10_internet_lg_1,0,0,49,2021-11-01
10_internet_lg_1,0,0,62,2021-12-01
10_internet_lg_1,0,0,50,2022-01-01
10_internet_lg_1,0,0,97,2022-02-01
10_internet_lg_1,0,0,399,2022-03-01
10_internet_lg_1,0,0,441,2022-04-01
10_internet_lg_1,0,0,331,2022-05-01
10_internet_lg_1,0,0,8,2022-06-01
10_internet_lg_1,0,0,59,2022-07-01
10_internet_lg_1,0,0,107,2022-08-01
10_internet_lg_1,0,0,93,2022-09-01
10_internet_lg_1,0,0,39,2022-10-01
10_internet_lg_1,0,0,22,2022-11-01
10_internet_lg_1,0,0,4,2022-12-01
10_internet_lg_2,0,0,98,2021-10-01
10_internet_lg_2,0,0,558,2021-11-01
10_internet_lg_2,0,0,360,2021-12-01
10_internet_lg_2,0,0,361,2022-01-01
10_internet_lg_2,0,0,295,2022-02-01
10_internet_lg_2,0,0,480,2022-03-01
10_internet_lg_2,0,0,112,2022-04-01
10_internet_lg_2,0,0,60,2022-05-01
10_internet_lg_2,0,0,17,2022-06-01
10_internet_lg_2,0,0,193,2022-07-01
10_internet_lg_2,0,0,37,2022-08-01
10_internet_lg_2,0,0,8,2022-09-01
10_package_1,190369,2812,109,2021-10-01
10_package_1,568562,7688,193,2021-11-01
10_package_1,24983,352,5,2021-12-01
10_package_1,36239,252,2,2022-01-01
11_internetphone_080,10335,186,6,2021-11-01
11_internetphone_080,95016,1182,39,2021-12-01
11_internetphone_080,107482,2143,27,2022-01-01
11_internetphone_080,102118,1919,154,2022-02-01
11_internetphone_080,137925,3313,348,2022-03-01
11_internetphone_080,231249,5577,423,2022-04-01
11_internetphone_080,111491,2116,211,2022-05-01
11_internetphone_080,29194,389,0,2022-06-01
11_internetphone_080,17346,294,4,2022-07-01
11_ourpackage_1,45770,500,0,2021-11-01
11_ourpackage_1,11649,109,0,2021-12-01
11_ourpackage_1_1,27832,300,0,2021-11-01
11_ourpackage_1_1,18393,236,0,2021-12-01
11_ourpackage_2,14262,69,0,2021-11-01
11_ourpackage_2,10637,101,0,2021-12-01
11_ourpackage_2_1,9184,63,0,2021-11-01
11_ourpackage_2_1,14081,108,0,2021-12-01
11_ourpackage_3,13567,126,0,2021-11-01
11_ourpackage_3,25904,226,0,2021-12-01
11_ourpackage_3_1,19016,143,0,2021-11-01
11_ourpackage_3_1,43546,413,0,2021-12-01
11_ourpackage_4,15402,139,0,2021-11-01
11_ourpackage_4,17388,104,0,2021-12-01
11_ourpackage_4_1,11243,45,0,2021-11-01
11_ourpackage_4_1,7885,79,0,2021-12-01
12_cctv_1,0,0,1,2021-12-01
12_cctv_event_1,0,0,2,2022-03-01
12_cctv_event_2,0,0,1,2021-12-01
12_cctv_event_2,0,0,1,2022-01-01
12_event_1_1,6564,82,3,2021-12-01
12_event_1_1,171,2,0,2022-01-01
12_event_3_1,209154,3324,49,2021-12-01
12_event_3_1,318478,3469,31,2022-01-01
12_event_3_1,34429,243,0,2022-02-01
12_event_3_1,37,2,0,2022-04-01
12_internet,25644,419,8,2021-12-01
12_internet,15482,280,8,2022-01-01
12_internet,52348,918,114,2022-02-01
12_internet,35367,842,141,2022-03-01
12_internet,49175,1255,83,2022-04-01
12_internet,94755,2132,57,2022-05-01
12_internet,218767,3022,42,2022-06-01
12_internet,228324,5147,71,2022-07-01
12_internet,137017,2996,60,2022-08-01
12_internet,255690,7513,90,2022-09-01
12_internet,118484,2839,45,2022-10-01
12_internet,85502,2704,44,2022-11-01
12_internet,91018,2723,37,2022-12-01
12_internet_1,0,0,4,2021-12-01
12_internet_1,0,0,1,2022-04-01
12_internet_1,0,0,1,2022-07-01
12_internet_lg_1,0,0,61,2021-12-01
12_internet_lg_1,0,0,133,2022-01-01
12_internet_lg_1,0,0,60,2022-02-01
12_internet_lg_1,0,0,130,2022-03-01
12_internet_lg_1,0,0,174,2022-04-01
12_internet_lg_1,0,0,111,2022-05-01
12_internet_lg_1,0,0,51,2022-06-01
12_internet_lg_1,0,0,100,2022-07-01
12_internet_lg_1,0,0,24,2022-08-01
12_internet_lg_1,0,0,11,2022-09-01
12_internet_lg_3,0,0,6,2021-12-01
12_internet_lg_3,0,0,41,2022-01-01
12_internet_lg_3,0,0,159,2022-02-01
12_internet_lg_3,0,0,168,2022-03-01
12_internet_lg_3,0,0,147,2022-04-01
12_internet_lg_3,0,0,107,2022-05-01
12_internet_lg_3,0,0,2,2022-06-01
12_internet_lg_3,0,0,31,2022-07-01
12_internet_lg_3,0,0,32,2022-08-01
12_internet_lg_3,0,0,161,2022-09-01
12_internet_lg_3,0,0,82,2022-10-01
12_internet_lg_3,0,0,93,2022-11-01
12_internet_lg_3,0,0,183,2022-12-01
12_internetphone_1,62818,826,36,2021-12-01
12_internetphone_1,35122,501,25,2022-01-01
12_internetphone_1,127306,1838,168,2022-02-01
12_internetphone_1,119286,1999,197,2022-03-01
12_internetphone_1,136566,2986,211,2022-04-01
12_internetphone_1,63959,1110,41,2022-05-01
12_internetphone_1,29664,441,9,2022-06-01
12_internetphone_1,57665,1337,42,2022-07-01
12_internetphone_1,54997,1171,43,2022-08-01
12_internetphone_1,165612,4993,84,2022-09-01
12_internetphone_1,131990,3053,58,2022-10-01
12_internetphone_1,96476,3100,72,2022-11-01
12_internetphone_1,292030,9541,84,2022-12-01
12_package_1,19073,267,2,2021-12-01
12_package_1,13837,231,12,2022-01-01
12_package_1,34641,547,58,2022-02-01
12_package_1,22519,481,51,2022-03-01
12_package_1,169696,2936,85,2022-04-01
12_package_1,76679,1176,32,2022-05-01
12_package_1,45582,411,6,2022-06-01
12_package_1,16232,387,1,2022-07-01
1544LGU비즈,2,0,0,2021-04-01
1544번호,53,1,0,2021-02-01
1544번호,103,1,0,2021-03-01
1544번호,82,3,0,2021-04-01
1544번호,96,2,0,2021-05-01
1544번호,50,2,0,2021-06-01
1544번호,46,2,0,2021-07-01
1544번호,53,5,0,2021-08-01
1544번호,55,3,0,2021-09-01
1544번호,49,5,0,2021-10-01
1544번호,92,4,0,2021-11-01
1544번호,87,2,1,2021-12-01
1544번호,61,3,0,2022-01-01
1544번호,263,8,1,2022-02-01
1544번호,975,27,1,2022-03-01
1544번호,1025,30,1,2022-04-01
1544번호,943,35,2,2022-05-01
1544번호,425,12,1,2022-06-01
1544번호,800,38,0,2022-07-01
1544번호,541,24,1,2022-08-01
1544번호,587,22,0,2022-09-01
1544번호,504,34,1,2022-10-01
1544번호,162,10,0,2022-11-01
1544번호,518,21,2,2022-12-01
1544전화번호,9,1,0,2021-02-01
1544전화번호,19,0,0,2021-03-01
1544전화번호,20,1,0,2021-04-01
1544전화번호,60,0,0,2021-05-01
1544전화번호,29,0,0,2021-06-01
1544전화번호,69,0,0,2021-07-01
1544전화번호,33,0,0,2021-08-01
1544전화번호,12,2,0,2021-09-01
1544전화번호,12,1,0,2021-10-01
1544전화번호,24,2,0,2021-11-01
1544전화번호,16,4,0,2021-12-01
1544전화번호,21,2,1,2022-01-01
1544전화번호,25,0,0,2022-02-01
1544전화번호,20,0,0,2022-03-01
1544전화번호,18,0,0,2022-04-01
1544전화번호,19,0,0,2022-05-01
1544전화번호,30,0,0,2022-06-01
1544전화번호,48,0,0,2022-07-01
1544전화번호,36,0,0,2022-08-01
1544전화번호,15,0,0,2022-09-01
1544전화번호,78,2,0,2022-10-01
1544전화번호,93,2,1,2022-11-01
1544전화번호,27,2,0,2022-12-01
1544회선,3,0,0,2021-04-01
16447070,1,1,0,2021-05-01
16447070,111,2,0,2021-06-01
16447070,164,5,2,2021-07-01
16447070,171,1,1,2021-08-01
16447070,215,7,1,2021-09-01
16447070,221,10,0,2021-10-01
16447070,232,6,0,2021-11-01
16447070,262,3,1,2021-12-01
16447070,222,4,1,2022-01-01
16447070,194,4,0,2022-02-01
16447070,227,6,0,2022-03-01
16447070,198,7,1,2022-04-01
16447070,232,15,0,2022-05-01
16447070,318,16,1,2022-06-01
16447070,304,13,0,2022-07-01
16447070,362,9,0,2022-08-01
1800,80,1,0,2021-11-01
1800,187,2,0,2021-12-01
1800-8000,13,1,0,2021-11-01
1800-8000,47,3,0,2021-12-01
1800-8000,5,1,0,2022-08-01
1800-8000,34,6,0,2022-09-01
1800-8000,44,8,0,2022-10-01
1800-8000,38,7,1,2022-11-01
1800-8000,35,7,2,2022-12-01
18008000,22,2,0,2021-11-01
18008000,53,9,0,2021-12-01
18008000,7,2,0,2022-08-01
18008000,49,3,0,2022-09-01
18008000,41,2,0,2022-10-01
18008000,53,14,1,2022-11-01
18008000,51,9,1,2022-12-01
1800번,2,0,0,2021-11-01
1800번,4,0,0,2021-12-01
1800번호,7,0,0,2021-11-01
1800번호,9,0,0,2021-12-01
1800전화,5,0,0,2021-11-01
1800전화,15,1,0,2021-12-01
1800전화번호,4,0,0,2021-11-01
1800전화번호,19,1,0,2021-12-01
1GB인터넷,17,0,0,2021-12-01
1GB인터넷,8,1,0,2022-01-01
1GB인터넷,29,0,0,2022-02-01
1GB인터넷,13,0,0,2022-03-01
1GB인터넷,26,0,0,2022-04-01
1GB인터넷,28,0,0,2022-05-01
1GB인터넷,29,2,0,2022-06-01
1GB인터넷,22,1,0,2022-07-01
1GB인터넷,32,0,0,2022-08-01
1GB인터넷,44,1,0,2022-09-01
1GB인터넷,41,0,0,2022-10-01
1GB인터넷,12,0,0,2022-11-01
1GB인터넷,10,0,0,2022-12-01
1_cctv_1,0,0,1,2021-02-01
1_cctv_2,564012,7269,225,2021-02-01
1_cctv_a,194767,2600,174,2022-01-01
1_cctv_a,135468,2052,196,2022-02-01
1_cctv_a,83768,1667,243,2022-03-01
1_cctv_a,343110,6333,351,2022-04-01
1_cctv_a,401189,8089,389,2022-05-01
1_cctv_a,115882,1713,47,2022-06-01
1_cctv_a,445921,11223,402,2022-07-01
1_cctv_a,729637,15065,387,2022-08-01
1_cctv_a,880661,21402,329,2022-09-01
1_cctv_a,299550,7744,158,2022-10-01
